"date","home.team","home.score","away.team","away.score"
2018-05-20,"Valencia",2,"La Coruna",1
2018-08-17,"Betis",0,"Levante",3
2018-08-17,"Girona",0,"Valladolid",0
2018-08-18,"Barcelona",3,"Alaves",0
2018-08-18,"Celta",1,"Espanol",1
2018-08-18,"Villarreal",1,"Sociedad",2
2018-08-19,"Eibar",1,"Huesca",2
2018-08-19,"Real Madrid",2,"Getafe",0
2018-08-19,"Vallecano",1,"Sevilla",4
2018-08-20,"Ath Bilbao",2,"Leganes",1
2018-08-20,"Valencia",1,"Ath Madrid",1
2018-08-24,"Getafe",2,"Eibar",0
2018-08-24,"Leganes",2,"Sociedad",2
2018-08-25,"Alaves",0,"Betis",0
2018-08-25,"Ath Madrid",1,"Vallecano",0
2018-08-25,"Valladolid",0,"Barcelona",1
2018-08-26,"Espanol",2,"Valencia",0
2018-08-26,"Girona",1,"Real Madrid",4
2018-08-26,"Sevilla",0,"Villarreal",0
2018-08-27,"Ath Bilbao",2,"Huesca",2
2018-08-27,"Levante",1,"Celta",2
2018-08-31,"Eibar",2,"Sociedad",1
2018-08-31,"Getafe",0,"Valladolid",0
2018-08-31,"Villarreal",0,"Girona",1
2018-09-01,"Celta",2,"Ath Madrid",0
2018-09-01,"Real Madrid",4,"Leganes",1
2018-09-02,"Alaves",2,"Espanol",1
2018-09-02,"Barcelona",8,"Huesca",2
2018-09-02,"Betis",1,"Sevilla",0
2018-09-02,"Levante",2,"Valencia",2
2018-09-14,"Huesca",0,"Vallecano",1
2018-09-15,"Ath Bilbao",1,"Real Madrid",1
2018-09-15,"Ath Madrid",1,"Eibar",1
2018-09-15,"Sociedad",1,"Barcelona",2
2018-09-15,"Valencia",0,"Betis",0
2018-09-16,"Espanol",1,"Levante",0
2018-09-16,"Leganes",0,"Villarreal",1
2018-09-16,"Sevilla",0,"Getafe",2
2018-09-16,"Valladolid",0,"Alaves",1
2018-09-17,"Girona",3,"Celta",2
2018-09-21,"Huesca",0,"Sociedad",1
2018-09-22,"Celta",3,"Valladolid",3
2018-09-22,"Eibar",1,"Leganes",0
2018-09-22,"Getafe",0,"Ath Madrid",2
2018-09-22,"Real Madrid",1,"Espanol",0
2018-09-22,"Vallecano",1,"Alaves",5
2018-09-23,"Barcelona",2,"Girona",2
2018-09-23,"Betis",2,"Ath Bilbao",2
2018-09-23,"Levante",2,"Sevilla",6
2018-09-23,"Villarreal",0,"Valencia",0
2018-09-25,"Ath Madrid",3,"Huesca",0
2018-09-25,"Espanol",1,"Eibar",0
2018-09-25,"Sociedad",2,"Vallecano",2
2018-09-26,"Ath Bilbao",0,"Villarreal",3
2018-09-26,"Leganes",2,"Barcelona",1
2018-09-26,"Sevilla",3,"Real Madrid",0
2018-09-26,"Valencia",1,"Celta",1
2018-09-27,"Alaves",1,"Getafe",1
2018-09-27,"Girona",0,"Betis",1
2018-09-27,"Valladolid",2,"Levante",1
2018-09-28,"Vallecano",2,"Espanol",2
2018-09-29,"Barcelona",1,"Ath Bilbao",1
2018-09-29,"Eibar",1,"Sevilla",3
2018-09-29,"Real Madrid",0,"Ath Madrid",0
2018-09-29,"Sociedad",0,"Valencia",1
2018-09-30,"Betis",1,"Leganes",0
2018-09-30,"Huesca",1,"Girona",1
2018-09-30,"Levante",2,"Alaves",1
2018-09-30,"Villarreal",0,"Valladolid",1
2018-10-01,"Celta",1,"Getafe",1
2018-10-05,"Ath Bilbao",1,"Sociedad",3
2018-10-06,"Alaves",1,"Real Madrid",0
2018-10-06,"Getafe",0,"Levante",1
2018-10-06,"Girona",2,"Eibar",3
2018-10-06,"Leganes",1,"Vallecano",0
2018-10-07,"Ath Madrid",1,"Betis",0
2018-10-07,"Espanol",3,"Villarreal",1
2018-10-07,"Sevilla",2,"Celta",1
2018-10-07,"Valencia",1,"Barcelona",1
2018-10-07,"Valladolid",1,"Huesca",0
2018-10-19,"Celta",0,"Alaves",1
2018-10-20,"Barcelona",4,"Sevilla",2
2018-10-20,"Real Madrid",1,"Levante",2
2018-10-20,"Valencia",1,"Leganes",1
2018-10-20,"Villarreal",1,"Ath Madrid",1
2018-10-21,"Betis",0,"Valladolid",1
2018-10-21,"Eibar",1,"Ath Bilbao",1
2018-10-21,"Huesca",0,"Espanol",2
2018-10-21,"Vallecano",1,"Getafe",2
2018-10-22,"Sociedad",0,"Girona",0
2018-10-24,"Vallecano",1,"Ath Bilbao",1
2018-10-26,"Valladolid",1,"Espanol",1
2018-10-27,"Ath Bilbao",0,"Valencia",0
2018-10-27,"Ath Madrid",2,"Sociedad",0
2018-10-27,"Celta",4,"Eibar",0
2018-10-27,"Girona",2,"Vallecano",1
2018-10-27,"Levante",2,"Leganes",0
2018-10-28,"Alaves",2,"Villarreal",1
2018-10-28,"Barcelona",5,"Real Madrid",1
2018-10-28,"Getafe",2,"Betis",0
2018-10-28,"Sevilla",2,"Huesca",1
2018-11-03,"Leganes",1,"Ath Madrid",1
2018-11-03,"Real Madrid",2,"Valladolid",0
2018-11-03,"Valencia",0,"Girona",1
2018-11-03,"Vallecano",2,"Barcelona",3
2018-11-04,"Betis",3,"Celta",3
2018-11-04,"Eibar",2,"Alaves",1
2018-11-04,"Huesca",1,"Getafe",1
2018-11-04,"Sociedad",0,"Sevilla",0
2018-11-04,"Villarreal",1,"Levante",1
2018-11-05,"Espanol",1,"Ath Bilbao",0
2018-11-09,"Levante",1,"Sociedad",3
2018-11-10,"Ath Madrid",3,"Ath Bilbao",2
2018-11-10,"Getafe",0,"Valencia",1
2018-11-10,"Girona",0,"Leganes",0
2018-11-10,"Valladolid",0,"Eibar",0
2018-11-11,"Alaves",2,"Huesca",1
2018-11-11,"Barcelona",3,"Betis",4
2018-11-11,"Celta",2,"Real Madrid",4
2018-11-11,"Sevilla",2,"Espanol",1
2018-11-11,"Vallecano",2,"Villarreal",2
2018-11-23,"Leganes",1,"Alaves",0
2018-11-24,"Ath Madrid",1,"Barcelona",1
2018-11-24,"Eibar",3,"Real Madrid",0
2018-11-24,"Huesca",2,"Levante",2
2018-11-24,"Valencia",3,"Vallecano",0
2018-11-25,"Ath Bilbao",1,"Getafe",1
2018-11-25,"Espanol",1,"Girona",3
2018-11-25,"Sevilla",1,"Valladolid",0
2018-11-25,"Villarreal",2,"Betis",1
2018-11-26,"Sociedad",2,"Celta",1
2018-11-30,"Vallecano",1,"Eibar",0
2018-12-01,"Celta",2,"Huesca",0
2018-12-01,"Getafe",3,"Espanol",0
2018-12-01,"Real Madrid",2,"Valencia",0
2018-12-01,"Valladolid",2,"Leganes",4
2018-12-02,"Alaves",1,"Sevilla",1
2018-12-02,"Barcelona",2,"Villarreal",0
2018-12-02,"Betis",1,"Sociedad",0
2018-12-02,"Girona",1,"Ath Madrid",1
2018-12-03,"Levante",3,"Ath Bilbao",0
2018-12-07,"Leganes",1,"Getafe",1
2018-12-08,"Ath Madrid",3,"Alaves",0
2018-12-08,"Espanol",0,"Barcelona",4
2018-12-08,"Valencia",1,"Sevilla",1
2018-12-08,"Villarreal",2,"Celta",3
2018-12-09,"Betis",2,"Vallecano",0
2018-12-09,"Eibar",4,"Levante",4
2018-12-09,"Huesca",0,"Real Madrid",1
2018-12-09,"Sociedad",1,"Valladolid",2
2018-12-10,"Ath Bilbao",1,"Girona",0
2018-12-14,"Celta",0,"Leganes",0
2018-12-15,"Eibar",1,"Valencia",1
2018-12-15,"Getafe",1,"Sociedad",0
2018-12-15,"Real Madrid",1,"Vallecano",0
2018-12-15,"Valladolid",2,"Ath Madrid",3
2018-12-16,"Espanol",1,"Betis",3
2018-12-16,"Huesca",2,"Villarreal",2
2018-12-16,"Levante",0,"Barcelona",5
2018-12-16,"Sevilla",2,"Girona",0
2018-12-17,"Alaves",0,"Ath Bilbao",0
2018-12-21,"Girona",1,"Getafe",1
2018-12-21,"Sociedad",0,"Alaves",1
2018-12-22,"Ath Bilbao",1,"Valladolid",1
2018-12-22,"Ath Madrid",1,"Espanol",0
2018-12-22,"Barcelona",2,"Celta",0
2018-12-22,"Betis",1,"Eibar",1
2018-12-23,"Leganes",1,"Sevilla",1
2018-12-23,"Valencia",2,"Huesca",1
2018-12-23,"Vallecano",2,"Levante",1
2019-01-03,"Villarreal",2,"Real Madrid",2
2019-01-04,"Espanol",1,"Leganes",0
2019-01-04,"Levante",2,"Girona",2
2019-01-05,"Alaves",2,"Valencia",1
2019-01-05,"Huesca",2,"Betis",1
2019-01-05,"Valladolid",0,"Vallecano",1
2019-01-06,"Eibar",0,"Villarreal",0
2019-01-06,"Getafe",1,"Barcelona",2
2019-01-06,"Real Madrid",0,"Sociedad",2
2019-01-06,"Sevilla",1,"Ath Madrid",1
2019-01-07,"Celta",1,"Ath Bilbao",2
2019-01-11,"Vallecano",4,"Celta",2
2019-01-12,"Girona",1,"Alaves",1
2019-01-12,"Leganes",1,"Huesca",0
2019-01-12,"Valencia",1,"Valladolid",1
2019-01-12,"Villarreal",1,"Getafe",2
2019-01-13,"Ath Bilbao",2,"Sevilla",0
2019-01-13,"Ath Madrid",1,"Levante",0
2019-01-13,"Barcelona",3,"Eibar",0
2019-01-13,"Betis",1,"Real Madrid",2
2019-01-14,"Sociedad",3,"Espanol",2
2019-01-18,"Getafe",4,"Alaves",0
2019-01-19,"Celta",1,"Valencia",2
2019-01-19,"Huesca",0,"Ath Madrid",3
2019-01-19,"Real Madrid",2,"Sevilla",0
2019-01-20,"Barcelona",3,"Leganes",1
2019-01-20,"Betis",3,"Girona",2
2019-01-20,"Levante",2,"Valladolid",0
2019-01-20,"Vallecano",2,"Sociedad",2
2019-01-20,"Villarreal",1,"Ath Bilbao",1
2019-01-21,"Eibar",3,"Espanol",0
2019-01-26,"Ath Madrid",2,"Getafe",0
2019-01-26,"Leganes",2,"Eibar",2
2019-01-26,"Sevilla",5,"Levante",0
2019-01-26,"Valencia",3,"Villarreal",0
2019-01-27,"Ath Bilbao",1,"Betis",0
2019-01-27,"Espanol",2,"Real Madrid",4
2019-01-27,"Girona",0,"Barcelona",2
2019-01-27,"Sociedad",0,"Huesca",0
2019-01-27,"Valladolid",2,"Celta",1
2019-01-28,"Alaves",0,"Vallecano",1
2019-02-01,"Huesca",4,"Valladolid",0
2019-02-02,"Barcelona",2,"Valencia",2
2019-02-02,"Celta",1,"Sevilla",0
2019-02-02,"Levante",0,"Getafe",0
2019-02-02,"Sociedad",2,"Ath Bilbao",1
2019-02-03,"Betis",1,"Ath Madrid",0
2019-02-03,"Eibar",3,"Girona",0
2019-02-03,"Real Madrid",3,"Alaves",0
2019-02-03,"Villarreal",2,"Espanol",2
2019-02-04,"Vallecano",1,"Leganes",2
2019-02-08,"Valladolid",0,"Villarreal",0
2019-02-09,"Ath Madrid",1,"Real Madrid",3
2019-02-09,"Espanol",2,"Vallecano",1
2019-02-09,"Getafe",3,"Celta",1
2019-02-09,"Girona",0,"Huesca",2
2019-02-10,"Ath Bilbao",0,"Barcelona",0
2019-02-10,"Leganes",3,"Betis",0
2019-02-10,"Sevilla",2,"Eibar",2
2019-02-10,"Valencia",0,"Sociedad",0
2019-02-11,"Alaves",2,"Levante",0
2019-02-15,"Eibar",2,"Getafe",2
2019-02-16,"Barcelona",1,"Valladolid",0
2019-02-16,"Celta",1,"Levante",4
2019-02-16,"Sociedad",3,"Leganes",0
2019-02-16,"Vallecano",0,"Ath Madrid",1
2019-02-17,"Betis",1,"Alaves",1
2019-02-17,"Real Madrid",1,"Girona",2
2019-02-17,"Valencia",0,"Espanol",0
2019-02-17,"Villarreal",3,"Sevilla",0
2019-02-18,"Huesca",0,"Ath Bilbao",1
2019-02-22,"Espanol",1,"Huesca",1
2019-02-23,"Alaves",0,"Celta",0
2019-02-23,"Ath Bilbao",1,"Eibar",0
2019-02-23,"Getafe",2,"Vallecano",1
2019-02-23,"Sevilla",2,"Barcelona",4
2019-02-24,"Ath Madrid",2,"Villarreal",0
2019-02-24,"Leganes",1,"Valencia",1
2019-02-24,"Levante",1,"Real Madrid",2
2019-02-24,"Valladolid",0,"Betis",2
2019-02-25,"Girona",0,"Sociedad",0
2019-03-01,"Vallecano",0,"Girona",2
2019-03-02,"Espanol",3,"Valladolid",1
2019-03-02,"Huesca",2,"Sevilla",1
2019-03-02,"Real Madrid",0,"Barcelona",1
2019-03-02,"Villarreal",1,"Alaves",2
2019-03-03,"Betis",1,"Getafe",2
2019-03-03,"Eibar",1,"Celta",0
2019-03-03,"Sociedad",0,"Ath Madrid",2
2019-03-03,"Valencia",2,"Ath Bilbao",0
2019-03-04,"Leganes",1,"Levante",0
2019-03-08,"Ath Bilbao",1,"Espanol",1
2019-03-09,"Alaves",1,"Eibar",1
2019-03-09,"Ath Madrid",1,"Leganes",0
2019-03-09,"Barcelona",3,"Vallecano",1
2019-03-09,"Getafe",2,"Huesca",1
2019-03-10,"Celta",0,"Betis",1
2019-03-10,"Girona",2,"Valencia",3
2019-03-10,"Levante",0,"Villarreal",2
2019-03-10,"Sevilla",5,"Sociedad",2
2019-03-10,"Valladolid",1,"Real Madrid",4
2019-03-15,"Sociedad",1,"Levante",1
2019-03-16,"Ath Bilbao",2,"Ath Madrid",0
2019-03-16,"Huesca",1,"Alaves",3
2019-03-16,"Leganes",0,"Girona",2
2019-03-16,"Real Madrid",2,"Celta",0
2019-03-17,"Betis",1,"Barcelona",4
2019-03-17,"Eibar",1,"Valladolid",2
2019-03-17,"Espanol",0,"Sevilla",1
2019-03-17,"Valencia",0,"Getafe",0
2019-03-17,"Villarreal",3,"Vallecano",1
2019-03-29,"Girona",1,"Ath Bilbao",2
2019-03-30,"Alaves",0,"Ath Madrid",4
2019-03-30,"Barcelona",2,"Espanol",0
2019-03-30,"Celta",3,"Villarreal",2
2019-03-30,"Getafe",0,"Leganes",2
2019-03-31,"Levante",2,"Eibar",2
2019-03-31,"Real Madrid",3,"Huesca",2
2019-03-31,"Sevilla",0,"Valencia",1
2019-03-31,"Valladolid",1,"Sociedad",1
2019-03-31,"Vallecano",1,"Betis",1
2019-04-02,"Ath Madrid",2,"Girona",0
2019-04-02,"Espanol",1,"Getafe",1
2019-04-02,"Villarreal",4,"Barcelona",4
2019-04-03,"Ath Bilbao",3,"Levante",2
2019-04-03,"Eibar",2,"Vallecano",1
2019-04-03,"Huesca",3,"Celta",3
2019-04-03,"Valencia",2,"Real Madrid",1
2019-04-04,"Leganes",1,"Valladolid",0
2019-04-04,"Sevilla",2,"Alaves",0
2019-04-04,"Sociedad",2,"Betis",1
2019-04-06,"Barcelona",2,"Ath Madrid",0
2019-04-06,"Girona",1,"Espanol",2
2019-04-06,"Real Madrid",2,"Eibar",1
2019-04-06,"Vallecano",2,"Valencia",0
2019-04-07,"Alaves",1,"Leganes",1
2019-04-07,"Betis",2,"Villarreal",1
2019-04-07,"Celta",3,"Sociedad",1
2019-04-07,"Getafe",1,"Ath Bilbao",0
2019-04-07,"Levante",2,"Huesca",2
2019-04-07,"Valladolid",0,"Sevilla",2
2019-04-13,"Ath Madrid",2,"Celta",0
2019-04-13,"Espanol",2,"Alaves",1
2019-04-13,"Huesca",0,"Barcelona",0
2019-04-13,"Sevilla",3,"Betis",2
2019-04-14,"Ath Bilbao",3,"Vallecano",2
2019-04-14,"Girona",0,"Villarreal",1
2019-04-14,"Sociedad",1,"Eibar",1
2019-04-14,"Valencia",3,"Levante",1
2019-04-14,"Valladolid",2,"Getafe",2
2019-04-15,"Leganes",1,"Real Madrid",1
2019-04-19,"Alaves",2,"Valladolid",2
2019-04-20,"Barcelona",2,"Sociedad",1
2019-04-20,"Celta",2,"Girona",1
2019-04-20,"Eibar",0,"Ath Madrid",1
2019-04-20,"Vallecano",0,"Huesca",0
2019-04-21,"Betis",1,"Valencia",2
2019-04-21,"Getafe",3,"Sevilla",0
2019-04-21,"Levante",2,"Espanol",2
2019-04-21,"Real Madrid",3,"Ath Bilbao",0
2019-04-21,"Villarreal",2,"Leganes",1
2019-04-23,"Alaves",0,"Barcelona",2
2019-04-23,"Huesca",2,"Eibar",0
2019-04-23,"Valladolid",1,"Girona",0
2019-04-24,"Ath Madrid",3,"Valencia",2
2019-04-24,"Espanol",1,"Celta",1
2019-04-24,"Leganes",0,"Ath Bilbao",1
2019-04-24,"Levante",4,"Betis",0
2019-04-25,"Getafe",0,"Real Madrid",0
2019-04-25,"Sevilla",5,"Vallecano",0
2019-04-25,"Sociedad",0,"Villarreal",1
2019-04-27,"Ath Bilbao",1,"Alaves",1
2019-04-27,"Ath Madrid",1,"Valladolid",0
2019-04-27,"Barcelona",1,"Levante",0
2019-04-27,"Leganes",0,"Celta",0
2019-04-28,"Girona",1,"Sevilla",0
2019-04-28,"Sociedad",2,"Getafe",1
2019-04-28,"Valencia",0,"Eibar",1
2019-04-28,"Vallecano",1,"Real Madrid",0
2019-04-28,"Villarreal",1,"Huesca",1
2019-04-29,"Betis",1,"Espanol",1
2019-05-03,"Sevilla",0,"Leganes",3
2019-05-04,"Alaves",0,"Sociedad",1
2019-05-04,"Celta",2,"Barcelona",0
2019-05-04,"Espanol",3,"Ath Madrid",0
2019-05-04,"Levante",4,"Vallecano",1
2019-05-05,"Eibar",1,"Betis",0
2019-05-05,"Getafe",2,"Girona",0
2019-05-05,"Huesca",2,"Valencia",6
2019-05-05,"Real Madrid",3,"Villarreal",2
2019-05-05,"Valladolid",1,"Ath Bilbao",0
2019-05-12,"Ath Bilbao",3,"Celta",1
2019-05-12,"Ath Madrid",1,"Sevilla",1
2019-05-12,"Barcelona",2,"Getafe",0
2019-05-12,"Betis",2,"Huesca",1
2019-05-12,"Girona",1,"Levante",2
2019-05-12,"Leganes",0,"Espanol",2
2019-05-12,"Sociedad",3,"Real Madrid",1
2019-05-12,"Valencia",3,"Alaves",1
2019-05-12,"Vallecano",1,"Valladolid",2
2019-05-12,"Villarreal",1,"Eibar",0
2019-05-18,"Alaves",2,"Girona",1
2019-05-18,"Celta",2,"Vallecano",2
2019-05-18,"Espanol",2,"Sociedad",0
2019-05-18,"Getafe",2,"Villarreal",2
2019-05-18,"Huesca",2,"Leganes",1
2019-05-18,"Levante",2,"Ath Madrid",2
2019-05-18,"Sevilla",2,"Ath Bilbao",0
2019-05-18,"Valladolid",0,"Valencia",2
2019-05-19,"Eibar",2,"Barcelona",2
2019-05-19,"Real Madrid",0,"Betis",2
